16,42;Nov 10 2014;41953
16,41;Nov 11 2014;41954
16,16;Nov 12 2014;41955
16,20;Nov 13 2014;41956
16,25;Nov 14 2014;41957
16,44;Nov 17 2014;41960
16,50;Nov 18 2014;41961
16,66;Nov 19 2014;41962
16,71;Nov 20 2014;41963
17,20;Nov 21 2014;41964
17,18;Nov 24 2014;41967
17,12;Nov 25 2014;41968
17,09;Nov 26 2014;41969
17,28;Nov 27 2014;41970
17,39;Nov 28 2014;41971
17,27;Dec 1 2014;41974
17,32;Dec 2 2014;41975
17,40;Dec 3 2014;41976
17,01;Dec 4 2014;41977
17,38;Dec 5 2014;41978
17,32;Dec 8 2014;41981
16,95;Dec 9 2014;41982
16,85;Dec 10 2014;41983
16,93;Dec 11 2014;41984
16,59;Dec 12 2014;41985
16,27;Dec 15 2014;41988
16,64;Dec 16 2014;41989
16,55;Dec 17 2014;41990
17,11;Dec 18 2014;41991
16,93;Dec 19 2014;41992
16,91;Dec 22 2014;41995
17,24;Dec 23 2014;41996
17,11;Dec 29 2014;42002
17,00;Dec 30 2014;42003
17,04;Jan 2 2015;42006
16,43;Jan 5 2015;42009
16,50;Jan 6 2015;42010
16,54;Jan 7 2015;42011
17,08;Jan 8 2015;42012
16,72;Jan 9 2015;42013
16,95;Jan 12 2015;42016
17,10;Jan 13 2015;42017
16,90;Jan 14 2015;42018
17,08;Jan 15 2015;42019
17,38;Jan 16 2015;42020
17,49;Jan 19 2015;42023
17,72;Jan 20 2015;42024
18,00;Jan 21 2015;42025
18,32;Jan 22 2015;42026
18,33;Jan 23 2015;42027
18,27;Jan 26 2015;42030
18,50;Jan 27 2015;42031
18,34;Jan 28 2015;42032
18,68;Jan 29 2015;42033
18,70;Jan 30 2015;42034
18,52;Feb 2 2015;42037
18,70;Feb 3 2015;42038
18,56;Feb 4 2015;42039
18,39;Feb 5 2015;42040
18,27;Feb 6 2015;42041
17,84;Feb 9 2015;42044
18,15;Feb 10 2015;42045
17,96;Feb 11 2015;42046
18,16;Feb 12 2015;42047
18,34;Feb 13 2015;42048
18,15;Feb 16 2015;42051
18,14;Feb 17 2015;42052
18,22;Feb 18 2015;42053
18,38;Feb 19 2015;42054
18,08;Feb 20 2015;42055
18,20;Feb 23 2015;42058
18,33;Feb 24 2015;42059
18,31;Feb 25 2015;42060
18,33;Feb 26 2015;42061
18,40;Feb 27 2015;42062
18,33;Mar 2 2015;42065
18,26;Mar 3 2015;42066
18,34;Mar 4 2015;42067
18,40;Mar 5 2015;42068
18,73;Mar 6 2015;42069
18,93;Mar 9 2015;42072
18,70;Mar 10 2015;42073
19,07;Mar 11 2015;42074
18,23;Mar 12 2015;42075
18,15;Mar 13 2015;42076
18,31;Mar 16 2015;42079
18,04;Mar 17 2015;42080
18,14;Mar 18 2015;42081
18,23;Mar 19 2015;42082
18,39;Mar 20 2015;42083
18,37;Mar 23 2015;42086
18,64;Mar 24 2015;42087
18,55;Mar 25 2015;42088
18,34;Mar 26 2015;42089
18,38;Mar 27 2015;42090
18,51;Mar 30 2015;42093
18,31;Mar 31 2015;42094
18,45;Apr 1 2015;42095
18,48;Apr 2 2015;42096
18,69;Apr 7 2015;42101
18,44;Apr 8 2015;42102
18,56;Apr 9 2015;42103
18,56;Apr 10 2015;42104
18,48;Apr 13 2015;42107
18,31;Apr 14 2015;42108
18,40;Apr 15 2015;42109
18,16;Apr 16 2015;42110
17,77;Apr 17 2015;42111
17,91;Apr 20 2015;42114
17,60;Apr 21 2015;42115
17,45;Apr 22 2015;42116
17,33;Apr 23 2015;42117
17,19;Apr 24 2015;42118
17,63;Apr 27 2015;42121
17,31;Apr 28 2015;42122
17,08;Apr 29 2015;42123
17,48;Apr 30 2015;42124
17,48;May 4 2015;42128
16,90;May 5 2015;42129
17,03;May 6 2015;42130
17,52;May 7 2015;42131
17,61;May 8 2015;42132
17,46;May 11 2015;42135
17,29;May 12 2015;42136
17,35;May 13 2015;42137
18,01;May 14 2015;42138
17,94;May 15 2015;42139
17,48;May 18 2015;42142
18,00;May 19 2015;42143
18,05;May 20 2015;42144
17,97;May 21 2015;42145
18,03;May 22 2015;42146
17,69;May 25 2015;42149
17,74;May 26 2015;42150
18,23;May 27 2015;42151
