1.673	Feb 21 2014	41691
1.692	Feb 24 2014	41694
1.7	Feb 25 2014	41695
1.702	Feb 26 2014	41696
1.685	Feb 27 2014	41697
1.701	Feb 28 2014	41698
1.658	Mar 3 2014	41701
1.665	Mar 4 2014	41702
1.679	Mar 5 2014	41703
1.688	Mar 6 2014	41704
1.691	Mar 7 2014	41705
1.677	Mar 10 2014	41708
1.688	Mar 11 2014	41709
1.655	Mar 12 2014	41710
1.643	Mar 13 2014	41711
1.592	Mar 14 2014	41712
1.572	Mar 17 2014	41715
1.583	Mar 18 2014	41716
1.562	Mar 19 2014	41717
1.549	Mar 20 2014	41718
1.575	Mar 24 2014	41722
1.588	Mar 25 2014	41723
1.586	Mar 26 2014	41724
1.571	Mar 27 2014	41725
1.594	Mar 28 2014	41726
1.628	Mar 31 2014	41729
1.59	Apr 1 2014	41730
1.594	Apr 2 2014	41731
1.605	Apr 3 2014	41732
1.599	Apr 4 2014	41733
1.584	Apr 7 2014	41736
1.581	Apr 8 2014	41737
1.544	Apr 9 2014	41738
1.563	Apr 10 2014	41739
1.53	Apr 11 2014	41740
1.537	Apr 14 2014	41743
1.546	Apr 15 2014	41744
1.563	Apr 16 2014	41745
1.581	Apr 17 2014	41746
1.579	Apr 18 2014	41747
1.581	Apr 21 2014	41750
1.569	Apr 22 2014	41751
1.582	Apr 23 2014	41752
1.561	Apr 24 2014	41753
1.573	Apr 25 2014	41754
1.631	Apr 28 2014	41757
1.622	Apr 30 2014	41759
1.635	May 1 2014	41760
1.645	May 2 2014	41761
1.615	May 7 2014	41766
1.639	May 8 2014	41767
1.647	May 9 2014	41768
1.639	May 12 2014	41771
1.664	May 13 2014	41772
1.685	May 14 2014	41773
1.69	May 15 2014	41774
1.652	May 16 2014	41775
1.648	May 19 2014	41778
1.644	May 20 2014	41779
1.645	May 21 2014	41780
1.66	May 22 2014	41781
1.665	May 23 2014	41782
1.688	May 26 2014	41785
1.683	May 27 2014	41786
1.691	May 28 2014	41787
1.691	May 29 2014	41788
1.69	May 30 2014	41789
1.696	June 2 2014	41792
1.709	June 3 2014	41793
1.73	June 4 2014	41794
1.729	June 5 2014	41795
1.719	June 6 2014	41796
1.725	June 9 2014	41799
1.732	June 10 2014	41800
1.76	June 11 2014	41801
1.748	June 12 2014	41802
1.751	June 13 2014	41803
1.745	June 16 2014	41806
1.745	June 17 2014	41807
1.748	June 18 2014	41808
1.771	June 19 2014	41809
1.759	June 20 2014	41810
1.73	June 23 2014	41813
1.736	June 24 2014	41814
1.726	June 25 2014	41815
1.736	June 26 2014	41816
1.738	June 27 2014	41817
1.732	June 30 2014	41820
1.755	July 1 2014	41821
1.777	July 2 2014	41822
1.773	July 3 2014	41823
1.78	July 4 2014	41824
1.772	July 7 2014	41827
1.765	July 8 2014	41828
1.773	July 9 2014	41829
1.753	July 10 2014	41830
1.753	July 11 2014	41831
1.775	July 14 2014	41834
1.775	July 15 2014	41835
1.778	July 16 2014	41836
1.794	July 17 2014	41837
1.79	July 18 2014	41838
1.804	July 22 2014	41842
1.79	July 23 2014	41843
1.774	July 24 2014	41844
1.815	July 25 2014	41845
1.845	July 28 2014	41848
1.824	July 29 2014	41849
1.83	July 30 2014	41850
1.824	July 31 2014	41851
1.818	Aug 1 2014	41852
1.81	Aug 4 2014	41855
1.804	Aug 5 2014	41856
1.777	Aug 6 2014	41857
1.803	Aug 7 2014	41858
1.773	Aug 8 2014	41859
1.786	Aug 11 2014	41862
1.787	Aug 12 2014	41863
1.786	Aug 13 2014	41864
1.808	Aug 14 2014	41865
1.803	Aug 15 2014	41866
1.803	Aug 18 2014	41869
1.808	Aug 19 2014	41870
1.821	Aug 20 2014	41871
1.829	Aug 21 2014	41872
1.825	Aug 22 2014	41873
1.822	Aug 25 2014	41876
1.814	Aug 26 2014	41877
1.8	Aug 27 2014	41878
1.79	Aug 28 2014	41879
1.799	Aug 29 2014	41880
1.81	Sep 1 2014	41883
1.823	Sep 2 2014	41884
1.837	Sep 3 2014	41885
1.829	Sep 4 2014	41886
1.829	Sep 5 2014	41887
1.843	Sep 8 2014	41890
1.864	Sep 9 2014	41891
1.862	Sep 10 2014	41892
1.879	Sep 11 2014	41893
1.888	Sep 12 2014	41894
1.886	Sep 16 2014	41898
1.898	Sep 17 2014	41899
1.91	Sep 18 2014	41900
1.91	Sep 19 2014	41901
1.906	Sep 22 2014	41904
1.885	Sep 24 2014	41906
1.901	Sep 25 2014	41907
1.873	Sep 26 2014	41908
1.87	Sep 29 2014	41911
1.831	Sep 30 2014	41912
1.83	Oct 1 2014	41913
1.769	Oct 2 2014	41914
1.767	Oct 3 2014	41915
1.758	Oct 6 2014	41918
1.752	Oct 7 2014	41919
1.743	Oct 8 2014	41920
1.718	Oct 9 2014	41921
1.719	Oct 10 2014	41922
1.674	Oct 14 2014	41926
1.693	Oct 15 2014	41927
1.661	Oct 16 2014	41928
1.613	Oct 17 2014	41929
1.697	Oct 20 2014	41932
1.675	Oct 21 2014	41933
1.728	Oct 22 2014	41934
1.704	Oct 23 2014	41935
1.72	Oct 24 2014	41936
1.74	Oct 27 2014	41939
1.733	Oct 28 2014	41940
1.78	Oct 29 2014	41941
1.777	Oct 30 2014	41942
1.862	Oct 31 2014	41943
1.83	Nov 4 2014	41947
1.847	Nov 5 2014	41948
1.824	Nov 6 2014	41949
1.833	Nov 7 2014	41950
1.802	Nov 10 2014	41953
1.845	Nov 11 2014	41954
1.832	Nov 12 2014	41955
1.856	Nov 13 2014	41956
1.867	Nov 14 2014	41957
1.837	Nov 17 2014	41960
1.87	Nov 18 2014	41961
1.882	Nov 19 2014	41962
1.88	Nov 20 2014	41963
1.847	Nov 21 2014	41964
1.85	Nov 25 2014	41968
1.859	Nov 26 2014	41969
1.834	Nov 27 2014	41970
1.852	Nov 28 2014	41971
1.866	Dec 1 2014	41974
1.87	Dec 2 2014	41975
1.881	Dec 3 2014	41976
1.845	Dec 4 2014	41977
1.852	Dec 5 2014	41978
1.884	Dec 8 2014	41981
1.886	Dec 9 2014	41982
1.851	Dec 10 2014	41983
1.86	Dec 11 2014	41984
1.834	Dec 12 2014	41985
1.809	Dec 15 2014	41988
1.773	Dec 16 2014	41989
1.753	Dec 17 2014	41990
1.77	Dec 18 2014	41991
1.776	Dec 19 2014	41992
1.8	Dec 22 2014	41995
1.793	Dec 24 2014	41997
1.789	Dec 25 2014	41998
1.788	Dec 26 2014	41999
1.781	Dec 29 2014	42002
1.768	Dec 30 2014	42003
1.753	Jan 5 2015	42009
1.733	Jan 6 2015	42010
1.735	Jan 7 2015	42011
1.777	Jan 8 2015	42012
1.872	Jan 9 2015	42013
1.84	Jan 13 2015	42017
1.889	Jan 14 2015	42018
1.914	Jan 15 2015	42019
1.913	Jan 16 2015	42020
1.934	Jan 19 2015	42023
1.97	Jan 20 2015	42024
1.98	Jan 21 2015	42025
1.982	Jan 22 2015	42026
1.982	Jan 23 2015	42027
1.978	Jan 26 2015	42030
1.978	Jan 27 2015	42031
2.009	Jan 28 2015	42032
1.977	Jan 29 2015	42033
2.005	Jan 30 2015	42034
1.977	Feb 2 2015	42037
1.972	Feb 3 2015	42038
1.97	Feb 4 2015	42039
1.994	Feb 5 2015	42040
1.98	Feb 6 2015	42041
1.997	Feb 9 2015	42044
2.068	Feb 10 2015	42045
2.088	Feb 12 2015	42047
2.086	Feb 13 2015	42048
2.079	Feb 16 2015	42051
2.095	Feb 17 2015	42052
2.106	Feb 18 2015	42053
2.1	Feb 19 2015	42054
2.101	Feb 20 2015	42055
2.129	Feb 23 2015	42058
2.148	Feb 24 2015	42059
2.135	Feb 25 2015	42060
2.131	Feb 26 2015	42061
2.125	Feb 27 2015	42062
2.17	Mar 2 2015	42065
2.23	Mar 3 2015	42066
2.191	Mar 4 2015	42067
2.235	Mar 5 2015	42068
2.242	Mar 6 2015	42069
2.209	Mar 9 2015	42072
2.191	Mar 10 2015	42073
2.2	Mar 11 2015	42074
2.22	Mar 12 2015	42075
2.228	Mar 13 2015	42076
2.207	Mar 16 2015	42079
2.229	Mar 17 2015	42080
2.232	Mar 18 2015	42081
2.231	Mar 19 2015	42082
2.2	Mar 20 2015	42083
2.217	Mar 23 2015	42086
2.215	Mar 24 2015	42087
2.186	Mar 25 2015	42088
2.16	Mar 26 2015	42089
2.121	Mar 27 2015	42090
2.105	Mar 30 2015	42093
2.086	Mar 31 2015	42094
2.061	Apr 1 2015	42095
2.116	Apr 2 2015	42096
2.128	Apr 3 2015	42097
2.128	Apr 6 2015	42100
2.166	Apr 7 2015	42101
2.173	Apr 8 2015	42102
2.177	Apr 9 2015	42103
2.194	Apr 10 2015	42104
2.224	Apr 13 2015	42107
2.235	Apr 14 2015	42108
2.222	Apr 15 2015	42109
2.23	Apr 16 2015	42110
2.253	Apr 17 2015	42111
2.229	Apr 20 2015	42114
2.247	Apr 21 2015	42115
2.229	Apr 22 2015	42116
2.288	Apr 23 2015	42117
2.277	Apr 24 2015	42118
2.262	Apr 27 2015	42121
2.264	Apr 28 2015	42122
2.125	Apr 30 2015	42124
2.12	May 1 2015	42125
2.139	May 7 2015	42131
2.121	May 8 2015	42132
2.175	May 11 2015	42135
2.178	May 12 2015	42136
2.146	May 13 2015	42137
2.133	May 14 2015	42138
2.168	May 15 2015	42139
2.211	May 18 2015	42142
2.199	May 19 2015	42143
2.202	May 20 2015	42144
2.24	May 21 2015	42145
2.244	May 22 2015	42146
2.256	May 25 2015	42149
2.25	May 26 2015	42150
2.234	May 27 2015	42151
2.234	May 28 2015	42152
2.236	May 29 2015	42153
2.249	June 1 2015	42156
2.337	June 2 2015	42157
2.334	June 3 2015	42158
2.319	June 4 2015	42159
2.305	June 5 2015	42160
2.305	June 8 2015	42163
2.284	June 9 2015	42164
2.288	June 10 2015	42165
2.313	June 11 2015	42166
2.312	June 12 2015	42167
2.308	June 15 2015	42170
2.314	June 16 2015	42171
2.294	June 17 2015	42172
2.271	June 18 2015	42173
2.298	June 19 2015	42174
2.317	June 22 2015	42177
2.345	June 23 2015	42178
2.35	June 24 2015	42179
2.388	June 25 2015	42180
2.365	June 26 2015	42181
2.338	June 29 2015	42184
2.344	June 30 2015	42185
2.373	July 1 2015	42186
2.422	July 2 2015	42187
2.412	July 3 2015	42188
2.382	July 6 2015	42191
2.39	July 7 2015	42192
2.328	July 8 2015	42193
2.321	July 9 2015	42194
2.332	July 10 2015	42195
2.433	July 13 2015	42198
2.441	July 14 2015	42199
2.448	July 15 2015	42200
2.507	July 16 2015	42201
2.497	July 17 2015	42202
2.495	July 21 2015	42206
2.473	July 22 2015	42207
2.475	July 23 2015	42208
2.451	July 24 2015	42209
2.425	July 27 2015	42212
2.466	July 28 2015	42213
2.534	July 29 2015	42214
2.653	July 30 2015	42215
2.615	July 31 2015	42216
2.673	Aug 3 2015	42219
2.685	Aug 4 2015	42220
2.671	Aug 5 2015	42221
2.712	Aug 6 2015	42222
2.734	Aug 7 2015	42223
2.8	Aug 10 2015	42226
2.793	Aug 11 2015	42227
2.808	Aug 12 2015	42228
2.792	Aug 13 2015	42229
2.748	Aug 14 2015	42230
2.748	Aug 17 2015	42233
2.715	Aug 18 2015	42234
2.711	Aug 19 2015	42235
2.693	Aug 20 2015	42236
2.635	Aug 21 2015	42237
2.505	Aug 24 2015	42240
2.401	Aug 25 2015	42241
2.428	Aug 26 2015	42242
2.529	Aug 27 2015	42243
2.513	Aug 28 2015	42244
2.539	Aug 31 2015	42247
2.433	Sep 1 2015	42248
2.422	Sep 2 2015	42249
2.528	Sep 3 2015	42250
2.456	Sep 4 2015	42251
2.433	Sep 7 2015	42254
2.403	Sep 8 2015	42255
2.549	Sep 9 2015	42256
2.478	Sep 10 2015	42257
2.443	Sep 11 2015	42258
2.203	Sep 14 2015	42261
2.121	Sep 15 2015	42262
2.123	Sep 16 2015	42263
2.217	Sep 17 2015	42264
2.2	Sep 18 2015	42265
2.154	Sep 24 2015	42271
2.16	Sep 25 2015	42272
2.08	Sep 28 2015	42275
1.961	Sep 29 2015	42276
1.993	Sep 30 2015	42277
2.066	Oct 1 2015	42278
2.065	Oct 2 2015	42279
2.073	Oct 5 2015	42282
2.116	Oct 6 2015	42283
2.131	Oct 7 2015	42284
2.105	Oct 8 2015	42285
2.181	Oct 9 2015	42286
2.136	Oct 13 2015	42290
2.099	Oct 14 2015	42291
2.133	Oct 15 2015	42292
2.152	Oct 16 2015	42293
2.156	Oct 19 2015	42296
2.234	Oct 20 2015	42297
2.273	Oct 21 2015	42298
2.283	Oct 22 2015	42299
2.325	Oct 23 2015	42300
2.338	Oct 26 2015	42303
2.333	Oct 27 2015	42304
2.342	Oct 28 2015	42305
2.33	Oct 29 2015	42306
2.358	Oct 30 2015	42307
2.395	Nov 2 2015	42310
2.422	Nov 4 2015	42312
2.46	Nov 5 2015	42313
2.454	Nov 6 2015	42314
2.494	Nov 9 2015	42317
2.48	Nov 10 2015	42318
2.47	Nov 11 2015	42319
2.459	Nov 12 2015	42320
2.419	Nov 13 2015	42321
2.426	Nov 16 2015	42324
2.425	Nov 17 2015	42325
2.416	Nov 18 2015	42326
2.423	Nov 19 2015	42327
2.413	Nov 20 2015	42328
2.381	Nov 24 2015	42332
2.348	Nov 25 2015	42333
2.367	Nov 26 2015	42334
2.386	Nov 27 2015	42335
2.328	Nov 30 2015	42338
2.395	Dec 1 2015	42339
2.423	Dec 2 2015	42340
2.453	Dec 3 2015	42341
2.395	Dec 4 2015	42342
2.387	Dec 7 2015	42345
2.379	Dec 8 2015	42346
2.362	Dec 9 2015	42347
2.353	Dec 10 2015	42348
2.367	Dec 11 2015	42349
2.364	Dec 14 2015	42352
2.323	Dec 15 2015	42353
2.475	Dec 16 2015	42354
2.502	Dec 17 2015	42355
2.469	Dec 18 2015	42356
2.492	Dec 21 2015	42359
2.494	Dec 22 2015	42360
2.443	Dec 24 2015	42362
2.453	Dec 25 2015	42363
2.467	Dec 28 2015	42366
2.484	Dec 29 2015	42367
2.484	Dec 30 2015	42368
2.426	Jan 4 2016	42373
2.491	Jan 5 2016	42374
2.461	Jan 6 2016	42375
2.438	Jan 7 2016	42376
2.431	Jan 8 2016	42377
2.412	Jan 12 2016	42381
2.445	Jan 13 2016	42382
2.441	Jan 14 2016	42383
2.417	Jan 15 2016	42384
2.398	Jan 18 2016	42387
2.39	Jan 19 2016	42388
2.331	Jan 20 2016	42389
2.266	Jan 21 2016	42390
2.328	Jan 22 2016	42391
2.356	Jan 25 2016	42394
2.312	Jan 26 2016	42395
2.411	Jan 27 2016	42396
2.462	Jan 28 2016	42397
2.527	Jan 29 2016	42398
2.885	Feb 1 2016	42401
2.781	Feb 2 2016	42402
2.783	Feb 3 2016	42403
2.766	Feb 4 2016	42404
2.783	Feb 5 2016	42405
2.839	Feb 8 2016	42408
2.733	Feb 9 2016	42409
2.611	Feb 10 2016	42410
2.495	Feb 12 2016	42412
2.653	Feb 15 2016	42415
2.652	Feb 16 2016	42416
2.641	Feb 17 2016	42417
2.609	Feb 18 2016	42418
2.627	Feb 19 2016	42419
2.642	Feb 22 2016	42422
2.532	Feb 23 2016	42423
2.511	Feb 24 2016	42424
2.568	Feb 25 2016	42425
2.628	Feb 26 2016	42426
2.642	Feb 29 2016	42429
2.639	Mar 1 2016	42430
2.724	Mar 2 2016	42431
2.682	Mar 3 2016	42432
2.585	Mar 4 2016	42433
2.542	Mar 7 2016	42436
2.495	Mar 8 2016	42437
2.564	Mar 9 2016	42438
2.56	Mar 10 2016	42439
2.58	Mar 11 2016	42440
2.566	Mar 14 2016	42443
2.546	Mar 15 2016	42444
2.556	Mar 16 2016	42445
2.545	Mar 17 2016	42446
2.532	Mar 18 2016	42447
2.614	Mar 22 2016	42451
2.601	Mar 23 2016	42452
2.636	Mar 24 2016	42453
2.638	Mar 25 2016	42454
2.704	Mar 28 2016	42457
2.648	Mar 29 2016	42458
2.642	Mar 30 2016	42459
2.553	Mar 31 2016	42460
2.521	Apr 1 2016	42461
2.555	Apr 4 2016	42464
2.483	Apr 5 2016	42465
2.482	Apr 6 2016	42466
2.548	Apr 7 2016	42467
2.586	Apr 8 2016	42468
2.616	Apr 11 2016	42471
2.625	Apr 12 2016	42472
2.649	Apr 13 2016	42473
2.748	Apr 14 2016	42474
2.731	Apr 15 2016	42475
2.669	Apr 18 2016	42478
2.719	Apr 19 2016	42479
2.705	Apr 20 2016	42480
2.72	Apr 21 2016	42481
2.745	Apr 22 2016	42482
2.668	Apr 25 2016	42485
2.659	Apr 26 2016	42486
2.64	Apr 27 2016	42487
2.597	Apr 28 2016	42488
2.724	May 2 2016	42492
2.695	May 6 2016	42496
2.685	May 9 2016	42499
2.8	May 10 2016	42500
2.825	May 11 2016	42501
2.822	May 12 2016	42502
2.782	May 13 2016	42503
2.787	May 16 2016	42506
2.709	May 17 2016	42507
2.679	May 18 2016	42508
2.694	May 19 2016	42509
2.677	May 20 2016	42510
2.685	May 23 2016	42513
2.707	May 24 2016	42514
2.8	May 25 2016	42515
2.737	May 26 2016	42516
2.731	May 27 2016	42517
2.745	May 30 2016	42520
2.779	May 31 2016	42521
