3.699	Feb 21 2014	41691
3.68	Feb 24 2014	41694
3.71	Feb 25 2014	41695
3.705	Feb 26 2014	41696
3.699	Feb 27 2014	41697
3.647	Feb 28 2014	41698
3.709	Mar 3 2014	41701
3.685	Mar 4 2014	41702
3.732	Mar 5 2014	41703
3.796	Mar 6 2014	41704
3.81	Mar 7 2014	41705
3.732	Mar 10 2014	41708
3.84	Mar 11 2014	41709
3.765	Mar 12 2014	41710
3.721	Mar 13 2014	41711
3.607	Mar 14 2014	41712
3.598	Mar 17 2014	41715
3.563	Mar 18 2014	41716
3.555	Mar 19 2014	41717
3.536	Mar 20 2014	41718
3.496	Mar 24 2014	41722
3.52	Mar 25 2014	41723
3.541	Mar 26 2014	41724
3.533	Mar 27 2014	41725
3.554	Mar 28 2014	41726
3.634	Mar 31 2014	41729
3.619	Apr 1 2014	41730
3.662	Apr 2 2014	41731
3.7	Apr 3 2014	41732
3.674	Apr 4 2014	41733
3.571	Apr 7 2014	41736
3.455	Apr 8 2014	41737
3.435	Apr 9 2014	41738
3.42	Apr 10 2014	41739
3.445	Apr 11 2014	41740
3.443	Apr 14 2014	41743
3.455	Apr 15 2014	41744
3.533	Apr 16 2014	41745
3.459	Apr 17 2014	41746
3.427	Apr 18 2014	41747
3.436	Apr 21 2014	41750
3.428	Apr 22 2014	41751
3.476	Apr 23 2014	41752
3.435	Apr 24 2014	41753
3.47	Apr 25 2014	41754
3.315	Apr 28 2014	41757
3.38	Apr 30 2014	41759
3.434	May 1 2014	41760
3.472	May 2 2014	41761
3.371	May 7 2014	41766
3.354	May 8 2014	41767
3.337	May 9 2014	41768
3.311	May 12 2014	41771
3.427	May 13 2014	41772
3.445	May 14 2014	41773
3.389	May 15 2014	41774
3.358	May 16 2014	41775
3.378	May 19 2014	41778
3.402	May 20 2014	41779
3.407	May 21 2014	41780
3.473	May 22 2014	41781
3.502	May 23 2014	41782
3.565	May 26 2014	41785
3.569	May 27 2014	41786
3.526	May 28 2014	41787
3.534	May 29 2014	41788
3.563	May 30 2014	41789
3.587	June 2 2014	41792
3.59	June 3 2014	41793
3.572	June 4 2014	41794
3.565	June 5 2014	41795
3.58	June 6 2014	41796
3.564	June 9 2014	41799
3.563	June 10 2014	41800
3.58	June 11 2014	41801
3.575	June 12 2014	41802
3.556	June 13 2014	41803
3.511	June 16 2014	41806
3.531	June 17 2014	41807
3.554	June 18 2014	41808
3.609	June 19 2014	41809
3.625	June 20 2014	41810
3.602	June 23 2014	41813
3.552	June 24 2014	41814
3.535	June 25 2014	41815
3.533	June 26 2014	41816
3.522	June 27 2014	41817
3.537	June 30 2014	41820
3.548	July 1 2014	41821
3.555	July 2 2014	41822
3.535	July 3 2014	41823
3.57	July 4 2014	41824
3.577	July 7 2014	41827
3.575	July 8 2014	41828
3.595	July 9 2014	41829
3.573	July 10 2014	41830
3.515	July 11 2014	41831
3.557	July 14 2014	41834
3.607	July 15 2014	41835
3.621	July 16 2014	41836
3.601	July 17 2014	41837
3.569	July 18 2014	41838
3.586	July 22 2014	41842
3.552	July 23 2014	41843
3.567	July 24 2014	41844
3.574	July 25 2014	41845
3.578	July 28 2014	41848
3.548	July 29 2014	41849
3.658	July 30 2014	41850
3.654	July 31 2014	41851
3.602	Aug 1 2014	41852
3.547	Aug 4 2014	41855
3.52	Aug 5 2014	41856
3.494	Aug 6 2014	41857
3.505	Aug 7 2014	41858
3.411	Aug 8 2014	41859
3.455	Aug 11 2014	41862
3.455	Aug 12 2014	41863
3.491	Aug 13 2014	41864
3.469	Aug 14 2014	41865
3.474	Aug 15 2014	41866
3.465	Aug 18 2014	41869
3.482	Aug 19 2014	41870
3.499	Aug 20 2014	41871
3.58	Aug 21 2014	41872
3.572	Aug 22 2014	41873
3.575	Aug 25 2014	41876
3.543	Aug 26 2014	41877
3.539	Aug 27 2014	41878
3.532	Aug 28 2014	41879
3.513	Aug 29 2014	41880
3.472	Sep 1 2014	41883
3.519	Sep 2 2014	41884
3.552	Sep 3 2014	41885
3.555	Sep 4 2014	41886
3.555	Sep 5 2014	41887
3.553	Sep 8 2014	41890
3.593	Sep 9 2014	41891
3.628	Sep 10 2014	41892
3.664	Sep 11 2014	41893
3.687	Sep 12 2014	41894
3.65	Sep 16 2014	41898
3.638	Sep 17 2014	41899
3.713	Sep 18 2014	41900
3.756	Sep 19 2014	41901
3.774	Sep 22 2014	41904
3.771	Sep 24 2014	41906
3.817	Sep 25 2014	41907
3.745	Sep 26 2014	41908
3.77	Sep 29 2014	41911
3.8	Sep 30 2014	41912
3.744	Oct 1 2014	41913
3.588	Oct 2 2014	41914
3.539	Oct 3 2014	41915
3.605	Oct 6 2014	41918
3.591	Oct 7 2014	41919
3.541	Oct 8 2014	41920
3.526	Oct 9 2014	41921
3.473	Oct 10 2014	41922
3.404	Oct 14 2014	41926
3.417	Oct 15 2014	41927
3.285	Oct 16 2014	41928
3.255	Oct 17 2014	41929
3.368	Oct 20 2014	41932
3.316	Oct 21 2014	41933
3.412	Oct 22 2014	41934
3.366	Oct 23 2014	41935
3.322	Oct 24 2014	41936
3.331	Oct 27 2014	41939
3.306	Oct 28 2014	41940
3.304	Oct 29 2014	41941
3.323	Oct 30 2014	41942
3.479	Oct 31 2014	41943
3.537	Nov 4 2014	41947
3.622	Nov 5 2014	41948
3.617	Nov 6 2014	41949
3.645	Nov 7 2014	41950
3.589	Nov 10 2014	41953
3.532	Nov 11 2014	41954
